text,label,cleaned,stemmed
  از اینا متنفرممممممممممممممممممم,HATE, اینا متنفرم,  از اینا متنفرممممممممممممممممممم
نکن برادر من،  دارن گولت میزنن    ,OTHER, نکن برادر دارن گولت میزنن,نکن برادر من،  دارن گولت میزنن    
 ما دانشجوها چیکار کنیم؟!  فقط حرصشو ما میخوریم,ANGRY, دانشجوها چیکار حرصشو میخوریم, ما دانشجوها چیکار کنیم؟!  فقط حرصشو ما میخوریم
جالبه اون کارمند گنرک    اهل تسنن واز ترکمن صحراس ,SURPRISE, جالبه کارمند گنرک اهل تسنن واز ترکمن صحراس,جالبه اون کارمند گنرک    اهل تسنن واز ترکمن صحراس 
یه سوال   مگه شهید زشت هم داریم؟  عجیبه ,SURPRISE, سوال شهید زشت عجیبه,یه سوال   مگه شهید زشت هم داریم؟  عجیبه 
صحنه منزجر کننده ایه جدی ,HATE, صحنه منزجر ایه جدی,صحنه منزجر کننده ایه جدی 
پس چرا بک ندادین ,SURPRISE, بک ندادین,پس چرا بک ندادین 
شاید فیلترشکن اش وصل نمیشده  اعصابشم خرد بوده  خواسته سریع واکنش نشون بده  ,OTHER, فیلترشکن وصل نمیشده اعصابشم خرد سریع واکنش نشون بده,شاید فیلترشکن اش وصل نمیشده  اعصابشم خرد بوده  خواسته سریع واکنش نشون بده  
مامان منم عصبانی میشه حرفای الکی زیاد میزنه! یلد گرفتم نشنیده بگیرم ,OTHER, مامان عصبانی حرفای الکی زیاد میزنه یلد نشنیده,مامان منم عصبانی میشه حرفای الکی زیاد میزنه! یلد گرفتم نشنیده بگیرم 
پیر شدن پدر مادر واقعا وحشتناکه...   ,FEAR, پیر پدر مادر واقعا وحشتناکه,پیر شدن پدر مادر واقعا وحشتناکه...   
همون زشتا بقیه رو زشت میبینن ,ANGRY, همون زشتا بقیه زشت میبینن,همون زشتا بقیه رو زشت میبینن 
یکی مثل سردار حاجی زاده آبروشو با خدا معامله میکنه!  یکی مثل ظریف آبروشو با شیطان معامله میکنه!  خداوند به سردار عزت میده و شیطان آبروی ظریف رو به لجن میکشه ,ANGRY, سردار حاجی آبروشو خدا معامله ظریف آبروشو شیطان معامله خداوند سردار عزت میده شیطان آبروی ظریف لجن میکشه,یکی مثل سردار حاجی زاده آبروشو با خدا معامله میکنه!  یکی مثل ظریف آبروشو با شیطان معامله میکنه!  خداوند به سردار عزت میده و شیطان آبروی ظریف رو به لجن میکشه 
‌دارن  ,OTHER, ‌دارن,‌دارن  
قورمه سبزی ؟؟؟  غذا هستش ؟؟؟؟؟   ,SURPRISE, قورمه سبزی غذا هستش,قورمه سبزی ؟؟؟  غذا هستش ؟؟؟؟؟   
مرسی عالی من هم همیشه این ترس رو دارم . میگن به هر چه فکر کنی سرت میاد! چه کنیم ,FEAR, عالی ترس میگن فکر سرت,مرسی عالی من هم همیشه این ترس رو دارم . میگن به هر چه فکر کنی سرت میاد! چه کنیم 
شما پيروز اين ميدان هستيد، ترس از مرگ براى هر كَس خوبه ؛ امّا شما كه اهل مبارزه هستيد كوتاه نياييد. انرژى دعاهايم تقديم شما.  ,HAPPY, پیروز میدان ترس مرگ کَس خوبه امّا اهل مبارزه کوتاه نیایید انرژی دعاهایم تقدیم,شما پيروز اين ميدان هستيد، ترس از مرگ براى هر كَس خوبه ؛ امّا شما كه اهل مبارزه هستيد كوتاه نياييد. انرژى دعاهايم تقديم شما.  
مهمه مگه ,SURPRISE, مهمه,مهمه مگه 
شما هنوز امید دارید؟ باور نکردید که به قول زنگنه که مخالفشم ولی حرف حقی زده به هرکی هرکاری میگید میگه سهم ما چی میشه؟  حتی اپراتور و برنامه نویس سیستم ... گزارش فساد کارشناسان رسمی دادگستری در 20:30 را ملاحظه نفرمودید؟ فساد تا بقال سر کوچه ما هم رسیده دستکش یه بار مصرف 20 تومن,ANGRY, امید باور نکردید قول زنگنه مخالفشم حرف حقی هرکی هرکاری میگید میگه سهم اپراتور برنامه نویس سیستم گزارش فساد کارشناسان رسمی دادگستری ملاحظه نفرمودید فساد بقال کوچه رسیده دستکش مصرف تومن,شما هنوز امید دارید؟ باور نکردید که به قول زنگنه که مخالفشم ولی حرف حقی زده به هرکی هرکاری میگید میگه سهم ما چی میشه؟  حتی اپراتور و برنامه نویس سیستم ... گزارش فساد کارشناسان رسمی دادگستری در 20:30 را ملاحظه نفرمودید؟ فساد تا بقال سر کوچه ما هم رسیده دستکش یه بار مصرف 20 تومن
پیاز ارزون شده؛ کیلویی ۸۵۰۰ ,OTHER, پیاز ارزون شده؛ کیلویی,پیاز ارزون شده؛ کیلویی ۸۵۰۰ 
فعلن برنامه اينه:شما اين دهه هر روز نيروهات ر از ترس بچين توي ميدونها،ما هم هر بعد از ظهر ميايم پياده روي! بريد ،تجمع ميشه،گفته باشم   #قيام_بهمن,OTHER, فعلن برنامه دهه نیروهات ترس بچین توی میدونها ظهر میایم پیاده برید تجمع قیام بهمن,فعلن برنامه اينه:شما اين دهه هر روز نيروهات ر از ترس بچين توي ميدونها،ما هم هر بعد از ظهر ميايم پياده روي! بريد ،تجمع ميشه،گفته باشم   #قيام_بهمن
میبینی توروخدا ,OTHER, میبینی توروخدا,میبینی توروخدا 
نمیترسیم چندشمون میشه ,OTHER, نمیترسیم چندشمون,نمیترسیم چندشمون میشه 
منم متنفرم .تا حالا فقط دویا سه تا فیلم هندی رو کامل دیدم .فیلم شعله و فیلم ویجی(ویژی) نمیدونم اسمش چی بود  ,HATE, متنفرم حالا دویا سه فیلم هندی دیدم فیلم شعله فیلم ویجی ویژی نمیدونم اسمش,منم متنفرم .تا حالا فقط دویا سه تا فیلم هندی رو کامل دیدم .فیلم شعله و فیلم ویجی(ویژی) نمیدونم اسمش چی بود  
بچه ها خیلی بی محبت شدن ,SAD, بچه محبت,بچه ها خیلی بی محبت شدن 
بعد پلیس چجوریه؟  ,OTHER, پلیس چجوریه,بعد پلیس چجوریه؟  
عجیبه امار کتابخونی تو این نظرسنجی انقد بالاس. مث ک تنها کسی ک تو این مملکت کتاب نمیخونه منم ,SURPRISE, عجیبه امار کتابخونی نظرسنجی انقد بالاس مث مملکت کتاب نمیخونه,عجیبه امار کتابخونی تو این نظرسنجی انقد بالاس. مث ک تنها کسی ک تو این مملکت کتاب نمیخونه منم 
چقد وحشتناک ,FEAR, چقد وحشتناک,چقد وحشتناک 
چرررا ,SURPRISE,,چرررا 
بنده غلط بخورم با 7پشتم ,FEAR, بنده غلط بخورم پشتم,بنده غلط بخورم با 7پشتم 
عه تو مشدی؟  همشهری خودت گیر داده بره شیراز  به من چه  ,SURPRISE, عه مشدی همشهری خودت گیر بره شیراز,عه تو مشدی؟  همشهری خودت گیر داده بره شیراز  به من چه  
مردمان عجیبی شدیم واقعا  در عجبم  ,SURPRISE, مردمان عجیبی شدیم واقعا عجبم,مردمان عجیبی شدیم واقعا  در عجبم  
اخه تاریخش گذشته بود ,OTHER, اخه تاریخش,اخه تاریخش گذشته بود 
کاری که حتی الان از گفتنشم میترسم ,FEAR, کاری گفتنشم میترسم,کاری که حتی الان از گفتنشم میترسم 
فداي سرت بابا اينجوري دارن دست و پا ميزنن بكشن ما رو تو حاشيه  ,OTHER, فدای سرت بابا اینجوری دارن دست پا میزنن بکشن حاشیه,فداي سرت بابا اينجوري دارن دست و پا ميزنن بكشن ما رو تو حاشيه  
 روانشناسام میترسن,FEAR, روانشناسام میترسن, روانشناسام میترسن
داداش خوبه دیگه ,HAPPY, داداش خوبه,داداش خوبه دیگه 
خو مگه مشکلیه؟ ,SURPRISE, خو مشکلیه,خو مگه مشکلیه؟ 
دیدی گفتم تو باید از من بترسی؟ ,FEAR, دیدی بترسی,دیدی گفتم تو باید از من بترسی؟ 
انقدر بدم میاد اون وقتایی که دارم با اهنگ هم خونی میکنم خواننده اهنگو اشتباه میخونه ,HATE, انقدر بدم وقتایی اهنگ خونی خواننده اهنگو اشتباه میخونه,انقدر بدم میاد اون وقتایی که دارم با اهنگ هم خونی میکنم خواننده اهنگو اشتباه میخونه 
من با کمال ادب و جنتلمن بودن مخ می‌زنم ، بعد که اوکی شدیم هم بد دهن نمی‌شم ، فقط اون شخصیت عصبی و بی حوصله‌مو و بی شعورمو رو می‌کنم  ولی بازم بد دهنی نمی‌کنم  ,OTHER, کمال ادب جنتلمن مخ می‌زنم اوکی شدیم بد دهن نمی‌شم شخصیت عصبی حوصله‌مو شعورمو می‌کنم بازم بد دهنی نمی‌کنم,من با کمال ادب و جنتلمن بودن مخ می‌زنم ، بعد که اوکی شدیم هم بد دهن نمی‌شم ، فقط اون شخصیت عصبی و بی حوصله‌مو و بی شعورمو رو می‌کنم  ولی بازم بد دهنی نمی‌کنم  
مهمه اون چندتا سیب زمینیه خب ,OTHER, مهمه چندتا سیب زمینیه,مهمه اون چندتا سیب زمینیه خب 
بابا بچه ی ناف تهرون،بچه شمرون نکشیمون ,OTHER, بابا بچه ناف تهرون بچه شمرون نکشیمون,بابا بچه ی ناف تهرون،بچه شمرون نکشیمون 
تو تقریبا برا شروع کاملی، ولی بدی ازدواج توی سن بالاتر همینه که با داشتن امکانات خوب، آدم کم کم ترسو میشه وگرنه خوشبخت کردن همسرت توی هرشرایطی میتونه بشه یا نشه، ی کمی تردید رو بزار کنار و آستین بالا بزن وگرنه دیگه خیلی دیر میشه و ترس بت غلبه میکنه ,OTHER, تقریبا شروع کاملی بدی ازدواج توی سن بالاتر همینه امکانات خوب آدم کم کم ترسو وگرنه خوشبخت همسرت توی هرشرایطی میتونه بشه نشه کمی تردید بزار آستین بزن وگرنه دیر ترس بت غلبه,تو تقریبا برا شروع کاملی، ولی بدی ازدواج توی سن بالاتر همینه که با داشتن امکانات خوب، آدم کم کم ترسو میشه وگرنه خوشبخت کردن همسرت توی هرشرایطی میتونه بشه یا نشه، ی کمی تردید رو بزار کنار و آستین بالا بزن وگرنه دیگه خیلی دیر میشه و ترس بت غلبه میکنه 
اینم خوبه  ,HAPPY, اینم خوبه,اینم خوبه  
اصن انگار مار نیش زده ,SURPRISE, اصن انگار مار نیش,اصن انگار مار نیش زده 
من بوی دندونپزشکی بهم میخوره از ترس سکته میکنم حالا فک کن هر بار سر قرار یه سکته کامل بزنی ,FEAR, بوی دندونپزشکی بهم میخوره ترس سکته حالا فک قرار سکته بزنی,من بوی دندونپزشکی بهم میخوره از ترس سکته میکنم حالا فک کن هر بار سر قرار یه سکته کامل بزنی 
همیشه ازین صبوری خودم ترسیدم  ,FEAR, ازین صبوری خودم ترسیدم,همیشه ازین صبوری خودم ترسیدم  
اخ گفتی  ,OTHER, اخ,اخ گفتی  
بی ادبا ,ANGRY, ادبا,بی ادبا 
خیلی ترسناکه قبول دارم   شعارخودبزرگ بینی دیگرات رو ...فرض کردن  ,FEAR, ترسناکه قبول شعارخودبزرگ بینی دیگرات فرض,خیلی ترسناکه قبول دارم   شعارخودبزرگ بینی دیگرات رو ...فرض کردن  
اگه توی ۵ ۶ ماه هدفو مشخص نکنین خودتون ، باخت دادین   حتی اگه هدف خوشگذرونی و این چیزا باشه ، هدف که مشخص که شد دیگه ترسناک و پیچیده نیست برعکس لذت بخش و آروم میشه  ,OTHER, توی ماه هدفو مشخص نکنین خودتون باخت دادین هدف خوشگذرونی چیزا هدف مشخص ترسناک پیچیده برعکس لذت آروم,اگه توی ۵ ۶ ماه هدفو مشخص نکنین خودتون ، باخت دادین   حتی اگه هدف خوشگذرونی و این چیزا باشه ، هدف که مشخص که شد دیگه ترسناک و پیچیده نیست برعکس لذت بخش و آروم میشه  
سال نو مبارک  ,HAPPY, سال نو مبارک,سال نو مبارک  
:/ناموسن موندی باهاش ازدواج کنی یانه؟  خجالت نمیکشی خودت توییتو یدور بخونی بعد بگی موندی چیکا کنی؟ ,ANGRY, ناموسن موندی باهاش ازدواج یانه خجالت نمیکشی خودت توییتو یدور بخونی بگی موندی چیکا,:/ناموسن موندی باهاش ازدواج کنی یانه؟  خجالت نمیکشی خودت توییتو یدور بخونی بعد بگی موندی چیکا کنی؟ 
کجا؟!!!!!!! ,SURPRISE,,کجا؟!!!!!!! 
گوش‌دادم   عالی بود  ,HAPPY, گوش‌دادم عالی,گوش‌دادم   عالی بود  
  ترسناک شدی  ,FEAR, ترسناک شدی,  ترسناک شدی  
ولی چقدر راست گفتن که زیاد باشی زیادی میشی  لعنت به من که در برابر فهمیدن مقاومت میکنم,HATE, چقدر راست زیاد زیادی میشی لعنت فهمیدن مقاومت,ولی چقدر راست گفتن که زیاد باشی زیادی میشی  لعنت به من که در برابر فهمیدن مقاومت میکنم
آقا من می‌ترسم ریتوییت و‌کوت کنم بعدش بهت بگن به ضرر یکی تو اون مجموعه شده و ...  ,FEAR, آقا می‌ترسم ریتوییت و‌کوت بعدش بهت بگن ضرر مجموعه,آقا من می‌ترسم ریتوییت و‌کوت کنم بعدش بهت بگن به ضرر یکی تو اون مجموعه شده و ...  
ترسناک ترین خواستگاری عمرمو وقتی تجربه کردم که زنه تو رختکن باشگاه بهم پیله کرده بود بیا بریم خونه ما دخترم،من ی پسر دارم الانم خونس همو بیینید شاید از هم خوشتون اومد! ,FEAR, ترسناک ترین خواستگاری عمرمو تجربه زنه رختکن باشگاه بهم پیله بریم خونه دخترم پسر الانم خونس همو بیینید خوشتون اومد,ترسناک ترین خواستگاری عمرمو وقتی تجربه کردم که زنه تو رختکن باشگاه بهم پیله کرده بود بیا بریم خونه ما دخترم،من ی پسر دارم الانم خونس همو بیینید شاید از هم خوشتون اومد! 
اگه جاج نمی کنین #حمید_صفت  ,OTHER, جاج کنین حمید صفت,اگه جاج نمی کنین #حمید_صفت  
جدی؟  ,SURPRISE, جدی,جدی؟  
آقا شی شی میکشی؟ ,SURPRISE, آقا شی شی میکشی,آقا شی شی میکشی؟ 
بوبه:گربه  گوگه:خاله( )  نونه:خونه  آک:خیار  ترسم:میترسم  دوس:سوخت     کلا زبان و ادبیات فارسی رو متحول کرده,OTHER, بوبه گربه گوگه خاله نونه خونه آک خیار ترسم میترسم دوس سوخت کلا زبان ادبیات فارسی متحول,بوبه:گربه  گوگه:خاله( )  نونه:خونه  آک:خیار  ترسم:میترسم  دوس:سوخت     کلا زبان و ادبیات فارسی رو متحول کرده
مشکل از داخل باشگاه هستش  و شخص خطیر ,SAD, مشکل داخل باشگاه هستش شخص خطیر,مشکل از داخل باشگاه هستش  و شخص خطیر 
از آلبالو و مربای آلبالو و آلبالوپلو متنفرررررم ,HATE, آلبالو مربای آلبالو آلبالوپلو متنفرم,از آلبالو و مربای آلبالو و آلبالوپلو متنفرررررم 
يه چند وقته عصبي شدي ,SURPRISE, وقته عصبی شدی,يه چند وقته عصبي شدي 
بعد میان لاف میزنن من فلانیو خر کردم  ,ANGRY, لاف میزنن فلانیو خر,بعد میان لاف میزنن من فلانیو خر کردم  
چی زدین دکتر؟؟  از کی تا حالا جنس میزنین؟ اگر به آبجی نگفتم ,ANGRY, زدین دکتر حالا جنس میزنین آبجی نگفتم,چی زدین دکتر؟؟  از کی تا حالا جنس میزنین؟ اگر به آبجی نگفتم 
نور چشمان منید ,HAPPY, نور چشمان منید,نور چشمان منید 
ولی نمیدونم چرا خیلی دوست دارم بکشم  وقتایی که عصبانی یا افسرده ام دوست داشتم یه نخ باشه  با اینکه از بوش متنفرم  نمیدونم چه هوسیه ,OTHER, نمیدونم دوست بکشم وقتایی عصبانی افسرده دوست نخ بوش متنفرم نمیدونم هوسیه,ولی نمیدونم چرا خیلی دوست دارم بکشم  وقتایی که عصبانی یا افسرده ام دوست داشتم یه نخ باشه  با اینکه از بوش متنفرم  نمیدونم چه هوسیه 
نهههههه متنفرم از کسی که خیس میکنه ,HATE, متنفرم خیس,نهههههه متنفرم از کسی که خیس میکنه 
ترسناک تر از زندگی تو ایران نیست ,FEAR, ترسناک زندگی ایران,ترسناک تر از زندگی تو ایران نیست 
جدی؟جالبه ,SURPRISE, جدی جالبه,جدی؟جالبه 
درود بر شما و همکارانتون   پیروز و ماندگار باشید,HAPPY, درود همکارانتون پیروز ماندگار,درود بر شما و همکارانتون   پیروز و ماندگار باشید
حالا میوه نشد هرچی   لباس   تخم مرغ   کلا دست فروشی  ,OTHER, حالا میوه نشد هرچی لباس تخم مرغ کلا دست فروشی,حالا میوه نشد هرچی   لباس   تخم مرغ   کلا دست فروشی  
وای من از مترو کرج متنفرم ,HATE, مترو کرج متنفرم,وای من از مترو کرج متنفرم 
ممنونم از حسن نظر شما ,HAPPY, ممنونم حسن نظر,ممنونم از حسن نظر شما 
نه چرا آخه  ,SURPRISE, آخه,نه چرا آخه  
سلام سال نو مبارک       بهترين ها رو براتون_آرزومندم  ,HAPPY, سلام سال نو مبارک بهترین براتون آرزومندم,سلام سال نو مبارک       بهترين ها رو براتون_آرزومندم  
چه جالب ,HAPPY, جالب,چه جالب 
شت .عجب ابر قهرمانی بوده این زن   ما اگر بودیم ب فاک عظمی میرفتیم ,SURPRISE, شت عجب ابر قهرمانی زن فاک عظمی میرفتیم,شت .عجب ابر قهرمانی بوده این زن   ما اگر بودیم ب فاک عظمی میرفتیم 
۸ میلیون سپر؟  مگه ماشینت چیه؟,SURPRISE, میلیون سپر ماشینت چیه,۸ میلیون سپر؟  مگه ماشینت چیه؟
حالا چایی داغه دایی چاقه  ,OTHER, حالا چایی داغه دایی چاقه,حالا چایی داغه دایی چاقه  
بخدا فالوور جمع کردن از ما تازه واردا و زمین خورده ها خوردن نداره. انفالو کردن بعد بک گرفتن از گوشت سگ هم نجس تره ,ANGRY, بخدا فالوور جمع واردا زمین خورده خوردن انفالو بک گوشت سگ نجس تره,بخدا فالوور جمع کردن از ما تازه واردا و زمین خورده ها خوردن نداره. انفالو کردن بعد بک گرفتن از گوشت سگ هم نجس تره 
اونکه بحث آموزشی بود واقعیتش این بود میخواستی به چشنش بیاد و بپرسه ,OTHER, اونکه بحث آموزشی واقعیتش میخواستی چشنش بیاد بپرسه,اونکه بحث آموزشی بود واقعیتش این بود میخواستی به چشنش بیاد و بپرسه 
جدا ؟!ینی گند زدم  ,SURPRISE, ینی گند زدم,جدا ؟!ینی گند زدم  
پس یه لگد محکم به بختت زدیا ,OTHER, لگد محکم بختت زدیا,پس یه لگد محکم به بختت زدیا 
عده ای متفکرند در ره دین   عده ای به گمان فتاره در راه یقین  میترسم که بانگ اید روزی  کای بیخبران راه نه انست نه این  #خیام   دیدم شبیه مصرع چهاره ,FEAR, عده متفکرند ره دین عده گمان فتاره یقین میترسم بانگ روزی کای بیخبران انست خیام دیدم شبیه مصرع چهاره,عده ای متفکرند در ره دین   عده ای به گمان فتاره در راه یقین  میترسم که بانگ اید روزی  کای بیخبران راه نه انست نه این  #خیام   دیدم شبیه مصرع چهاره 
درکش میکنم.منم هر روز بازخواست میشم بابت فراموشکاریم ,SAD, درکش بازخواست میشم بابت فراموشکاریم,درکش میکنم.منم هر روز بازخواست میشم بابت فراموشکاریم 
من که بدم میاد  از سیر، از سرکه، از سیر سرکه از بوی بدش ,HATE, بدم سیر سرکه سیر سرکه بوی بدش,من که بدم میاد  از سیر، از سرکه، از سیر سرکه از بوی بدش 
بدم میاد هرکی زنگ میزنه خونه میخواد چهارساعت حرفای خاله خانباجی بزنه  ,HATE, بدم هرکی زنگ میزنه خونه میخواد چهارساعت حرفای خاله خانباجی بزنه,بدم میاد هرکی زنگ میزنه خونه میخواد چهارساعت حرفای خاله خانباجی بزنه  
راستشو بگین چشمتون دنبالش بوده   خدایی عجب ادمایی پیدا میشن ,SURPRISE, راستشو بگین چشمتون دنبالش خدایی عجب ادمایی میشن,راستشو بگین چشمتون دنبالش بوده   خدایی عجب ادمایی پیدا میشن 
  همش یه طرف اینکه میری خونه بعد یادت میاد چرا اینو نگفتم یه طرف چقدر عصبی میشی اون موقعه  ,ANGRY, همش میری خونه یادت اینو نگفتم چقدر عصبی میشی موقعه,  همش یه طرف اینکه میری خونه بعد یادت میاد چرا اینو نگفتم یه طرف چقدر عصبی میشی اون موقعه  
تا حالا دستت خورده رو گیف اشتباهی؟    تو گروه خانوادگی!!!,FEAR, حالا دستت خورده گیف اشتباهی گروه خانوادگی,تا حالا دستت خورده رو گیف اشتباهی؟    تو گروه خانوادگی!!!
   به منم امروز انقد گفتن ترسوندنم وگرنه میگفتم که هیچی نمیشه حالا...,FEAR, انقد ترسوندنم وگرنه میگفتم هیچی نمیشه حالا,   به منم امروز انقد گفتن ترسوندنم وگرنه میگفتم که هیچی نمیشه حالا...
اصن حرفشم نزن!!! من دختر بچه عرق سگ!!!! مگه کریم سگ پزم ,OTHER, اصن حرفشم نزن دختر بچه عرق سگ کریم سگ پزم,اصن حرفشم نزن!!! من دختر بچه عرق سگ!!!! مگه کریم سگ پزم 
عجب سنجش هوش جالبی    حالا تو میگی اونا ریاضیشون خوب نیست اما خدا میدونه اونا تو اون لحظه چه فکری در مورد خودت داشتن  ,SURPRISE, عجب سنجش هوش جالبی حالا میگی اونا ریاضیشون خوب خدا میدونه اونا لحظه فکری خودت,عجب سنجش هوش جالبی    حالا تو میگی اونا ریاضیشون خوب نیست اما خدا میدونه اونا تو اون لحظه چه فکری در مورد خودت داشتن  
پارتی داشته باش نفس نکش استخدامی پولتم بچهات میگیرن  ,ANGRY, پارتی نفس نکش استخدامی پولتم بچهات میگیرن,پارتی داشته باش نفس نکش استخدامی پولتم بچهات میگیرن  
مرسی گفتی نمیدونستم    حالا چرا اینهمه رفتن دایرکت ایشون ؟,SURPRISE, نمیدونستم حالا اینهمه رفتن دایرکت ایشون,مرسی گفتی نمیدونستم    حالا چرا اینهمه رفتن دایرکت ایشون ؟
چه کار قشنگی کردید! ,HAPPY, کار قشنگی,چه کار قشنگی کردید! 
وحشتناکه ,FEAR, وحشتناکه,وحشتناکه 
نمیدونم چرا معلماس حرفه و فن اینجورین   من متنفر بودم ازش عقده ای رو,HATE, نمیدونم معلماس حرفه فن اینجورین متنفر بودم ازش عقده,نمیدونم چرا معلماس حرفه و فن اینجورین   من متنفر بودم ازش عقده ای رو
وقتی همه مون انجام بدیم قبحش میشکنه دیگه ,OTHER, مون بدیم قبحش میشکنه,وقتی همه مون انجام بدیم قبحش میشکنه دیگه 
حالا سوار شدی یا نه؟ اگر آره که هیچی وگرنه حالش رو باید با یه ها کردن تو ماشینش میگرفتی یه ذره میترسید ,FEAR, حالا سوار شدی هیچی وگرنه حالش ماشینش میگرفتی ذره میترسید,حالا سوار شدی یا نه؟ اگر آره که هیچی وگرنه حالش رو باید با یه ها کردن تو ماشینش میگرفتی یه ذره میترسید 
کل ۴۱ سال زندگی در ایران خودش یه فیلم ترسناکه ..    در حال حاضر حتی اسم ایرانم ترسناکه    اینجا شده سرزمینی که حاوی صحنه های بدیست که نگاه کردن به آن به هیچکس توصیه نمیشود ... ایران عزیز ما چه بسرش آمد  ,FEAR, سال زندگی ایران فیلم ترسناکه اسم ایرانم ترسناکه سرزمینی حاوی صحنه بدیست هیچکس توصیه نمیشود ایران عزیز بسرش,کل ۴۱ سال زندگی در ایران خودش یه فیلم ترسناکه ..    در حال حاضر حتی اسم ایرانم ترسناکه    اینجا شده سرزمینی که حاوی صحنه های بدیست که نگاه کردن به آن به هیچکس توصیه نمیشود ... ایران عزیز ما چه بسرش آمد  
 ترسناک نیست سیامک، فقط هیجانیه  ,OTHER, ترسناک سیامک هیجانیه, ترسناک نیست سیامک، فقط هیجانیه  
اخ گفتی ,SURPRISE, اخ,اخ گفتی 
منم خیلی به این موضوع فکر میکنم ,OTHER, موضوع فکر,منم خیلی به این موضوع فکر میکنم 
من چ بدونم   دارم از دید هم جنس هام نگاه میکنم  از دید دوستانم ک دوس پسر دارند و خوششون میاد چجور دوس پسری داشته باشن  اکثرن که تو فاز هستن؛ مدل فیلم ترکیه ای میپسندن، اول متنفر هستن از هم و کم کم عاشق همدیگه میشن   که خب وقتی با واقعیت زندگی رو به رو بشن میفهمن ک عه فرق داره,OTHER, بدونم دید جنس هام دید دوستانم دوس پسر خوششون چجور دوس پسری باشن اکثرن فاز هستن؛ مدل فیلم ترکیه میپسندن متنفر هستن کم کم عاشق همدیگه میشن واقعیت زندگی بشن میفهمن عه فرق,من چ بدونم   دارم از دید هم جنس هام نگاه میکنم  از دید دوستانم ک دوس پسر دارند و خوششون میاد چجور دوس پسری داشته باشن  اکثرن که تو فاز هستن؛ مدل فیلم ترکیه ای میپسندن، اول متنفر هستن از هم و کم کم عاشق همدیگه میشن   که خب وقتی با واقعیت زندگی رو به رو بشن میفهمن ک عه فرق داره
حد اقل یه استادیوم رفتی  ما همونم نمیریمو میمیریم ,SAD, حد اقل استادیوم رفتی همونم نمیریمو میمیریم,حد اقل یه استادیوم رفتی  ما همونم نمیریمو میمیریم 
میترسم خووو فاطی  ,FEAR, میترسم خو فاطی,میترسم خووو فاطی  
متاسفانه از محیطی که کنترلی روش ندارم میترسم و دندونپزشکی هم مثل آرایشگاه میمونه برام و نمیرم . ,FEAR, متاسفانه محیطی کنترلی روش ندارم میترسم دندونپزشکی آرایشگاه میمونه برام نمیرم,متاسفانه از محیطی که کنترلی روش ندارم میترسم و دندونپزشکی هم مثل آرایشگاه میمونه برام و نمیرم . 
نه واقعآ چرا؟!! ,SURPRISE, واقعآ,نه واقعآ چرا؟!! 
ای بابا...دوست داشتن دیگه چه کوفتیه ,ANGRY, بابا دوست کوفتیه,ای بابا...دوست داشتن دیگه چه کوفتیه 
عادتش بوده.دله دزد بوده.هنوزم ازش بدم میاد و دلم میخواد هر حا که دیدمش بزنم تو صورتش ,HATE, عادتش دله دزد هنوزم ازش بدم دلم میخواد حا دیدمش بزنم صورتش,عادتش بوده.دله دزد بوده.هنوزم ازش بدم میاد و دلم میخواد هر حا که دیدمش بزنم تو صورتش 
خواهش می کنم، بزرگوارید.  انشالله سلامت باشید  ,HAPPY, بزرگوارید انشالله سلامت,خواهش می کنم، بزرگوارید.  انشالله سلامت باشید  
خب بعدش چی؟؟ ,OTHER, بعدش,خب بعدش چی؟؟ 
منم بدم میاد  ,HATE, بدم,منم بدم میاد  
چطوری یخچالی ,OTHER, چطوری یخچالی,چطوری یخچالی 
ممنون بزرگوار،روزتون زيبا ,HAPPY, ممنون بزرگوار روزتون زیبا,ممنون بزرگوار،روزتون زيبا 
عجب پدریه باحالی   دمش گرم   والا اختراع علیرضا هم حرف نداشته  دم اونم گرم,OTHER, عجب پدریه باحالی دمش گرم والا اختراع علیرضا حرف نداشته اونم گرم,عجب پدریه باحالی   دمش گرم   والا اختراع علیرضا هم حرف نداشته  دم اونم گرم
   همیشه تو فیلماش یه عده ژاپنی میان میگن چینی ها حق ندارن باشگاه داشته باشن بعد میزنن رفیقای بروس لی رو لت و پار میکنن  اونم عصبانی میشه میره با فن غوداااااااا میزنه دهن ژاپنیارو صاف میکنه ,OTHER, فیلماش عده ژاپنی میگن چینی ندارن باشگاه باشن میزنن رفیقای بروس لی لت پار اونم عصبانی میره فن غودا میزنه دهن ژاپنیارو صاف,   همیشه تو فیلماش یه عده ژاپنی میان میگن چینی ها حق ندارن باشگاه داشته باشن بعد میزنن رفیقای بروس لی رو لت و پار میکنن  اونم عصبانی میشه میره با فن غوداااااااا میزنه دهن ژاپنیارو صاف میکنه 
کلی بگم متنفرم از پاپ مگر تعداد خیلی خیلی کم. و کارگردان مورد علاقم فینچر و تارانتینو و دیوید لینچ.   مورد پسند واقع شد؟؟؟ ,HATE, کلی بگم متنفرم پاپ تعداد کم کارگردان علاقم فینچر تارانتینو دیوید لینچ پسند واقع,کلی بگم متنفرم از پاپ مگر تعداد خیلی خیلی کم. و کارگردان مورد علاقم فینچر و تارانتینو و دیوید لینچ.   مورد پسند واقع شد؟؟؟ 
