text,label,cleaned,stemmed
شعار نویسی یاران قبل از ترند شدن #AyatollahBBC و یک رسانه منفور بین ایرانیان که تمام قد پشت ارمان های اخوند ایستاده و از ان دفاع میکند (چالش حذف شبکه ایت الله بی بی سی از لیست کانال ها ),HATE, شعار نویسی یاران ترند رسانه منفور ایرانیان قد پشت ارمان اخوند ایستاده ان دفاع میکند چالش حذف شبکه ایت الله سی لیست کانال,شعار نویسی یاران قبل از ترند شدن #AyatollahBBC و یک رسانه منفور بین ایرانیان که تمام قد پشت ارمان های اخوند ایستاده و از ان دفاع میکند (چالش حذف شبکه ایت الله بی بی سی از لیست کانال ها )
نمیدونم چرا درست وقتی که همه دارن از ایران فرار میکنن و میرن من به این شدت دارم کار می کنم!!!,SURPRISE, نمیدونم درست دارن ایران فرار میرن شدت کار,نمیدونم چرا درست وقتی که همه دارن از ایران فرار میکنن و میرن من به این شدت دارم کار می کنم!!!
واقعا ناراحت میشم وقتی یه کسی تو این مواقع زیر لب شروع به فحش دادن یا لعن و نفرین میکنه یا عصبانی هی یه چیزایی میگه، نمیگم همه موارد ولی خیلی موارد هم اجتناب ناپذیره، به این فکر کنید خوب بچه اس و لزوما همیشه پدر ومادر مقصر نیستن,SAD, واقعا ناراحت میشم مواقع لب شروع فحش لعن نفرین عصبانی هی چیزایی میگه نمیگم اجتناب ناپذیره فکر خوب بچه اس لزوما پدر ومادر مقصر نیستن,واقعا ناراحت میشم وقتی یه کسی تو این مواقع زیر لب شروع به فحش دادن یا لعن و نفرین میکنه یا عصبانی هی یه چیزایی میگه، نمیگم همه موارد ولی خیلی موارد هم اجتناب ناپذیره، به این فکر کنید خوب بچه اس و لزوما همیشه پدر ومادر مقصر نیستن
یه روزی برای استخدام مصاحبه کننده بودم میخواستم مواضع طرف و در مقابل #فتنه۸۸ بدونم. یهو نفهمیدم چرا ازش پرسیدم: - نظرتون درباره اعدام سران فتنه چیه؟؟ بنده خدا رنگشعوض شد گفت حالا اول محاکمه بشن بعدا در مورد اعدام تصمیم بگیرن. خودم غافلگیر شدم ازین سوال #روایت_فتنه,SURPRISE, روزی استخدام مصاحبه بودم میخواستم مواضع فتنه بدونم یهو نفهمیدم ازش پرسیدم نظرتون اعدام سران فتنه چیه بنده خدا رنگشعوض حالا محاکمه بشن بعدا اعدام تصمیم بگیرن خودم غافلگیر شدم ازین سوال روایت فتنه,یه روزی برای استخدام مصاحبه کننده بودم میخواستم مواضع طرف و در مقابل #فتنه۸۸ بدونم. یهو نفهمیدم چرا ازش پرسیدم: - نظرتون درباره اعدام سران فتنه چیه؟؟ بنده خدا رنگشعوض شد گفت حالا اول محاکمه بشن بعدا در مورد اعدام تصمیم بگیرن. خودم غافلگیر شدم ازین سوال #روایت_فتنه
 طبق آخرین اخبار به تمامی کارکنان بانک و.نیروهای اطلاعات دستور دادن در مجازی شایعه کنند که انصاری فرار کرده و.یکی بیاد بگه دروغ فرار نکرده در صورتی که بحث خارج کردن پول مردم با اسناد غیر قابل انکار علی جوانمردی است حتما ویدیو را در کانالش ببینید,OTHER, طبق آخرین اخبار تمامی کارکنان بانک نیروهای اطلاعات دستور مجازی شایعه انصاری فرار بیاد بگه دروغ فرار نکرده صورتی بحث خارج پول اسناد انکار علی جوانمردی حتما ویدیو کانالش ببینید, طبق آخرین اخبار به تمامی کارکنان بانک و.نیروهای اطلاعات دستور دادن در مجازی شایعه کنند که انصاری فرار کرده و.یکی بیاد بگه دروغ فرار نکرده در صورتی که بحث خارج کردن پول مردم با اسناد غیر قابل انکار علی جوانمردی است حتما ویدیو را در کانالش ببینید
"یه #اینستاگرامر گفته ""هرکی یه چیزی بگه که هیچکس باورش نمیشه!"" ملت آمار تجاوز، ازدواج و هر کوفتی فکر کنید به این دادن و این استوری کرده! درسته نامی از افراد نبرده اما چطور مردم به یه غریبه اعتماد میکنن و اسرار زندگیشون رو بهش میگن؟! اینا پیش مشاور باید مطرح شه نه داف اینستا!",SURPRISE, اینستاگرامر هرکی بگه هیچکس باورش نمیشه ملت آمار تجاوز ازدواج کوفتی فکر استوری درسته نامی افراد نبرده غریبه اعتماد اسرار زندگیشون بهش میگن اینا مشاور مطرح شه داف اینستا,"یه #اینستاگرامر گفته ""هرکی یه چیزی بگه که هیچکس باورش نمیشه!"" ملت آمار تجاوز، ازدواج و هر کوفتی فکر کنید به این دادن و این استوری کرده! درسته نامی از افراد نبرده اما چطور مردم به یه غریبه اعتماد میکنن و اسرار زندگیشون رو بهش میگن؟! اینا پیش مشاور باید مطرح شه نه داف اینستا!"
بر شهیدانِ به خون غلتانِ خوزستان درود لالههایِ سُرخِ پرپرگشتهی ایران درود ... [ هم به خیل پاسداران، هم به سربازان درود ] #اهواز_تسلیت,SAD, شهیدانِ خون غلتانِ خوزستان درود لالههایِ سُرخِ پرپرگشتهی ایران درود خیل پاسداران سربازان درود اهواز تسلیت,بر شهیدانِ به خون غلتانِ خوزستان درود لالههایِ سُرخِ پرپرگشتهی ایران درود ... [ هم به خیل پاسداران، هم به سربازان درود ] #اهواز_تسلیت
#مهدی_کهزادی از کشته شدگان #اعتراضات_سراسری در شهر درود استان لرستان به گفته منابع محلی آقای کهزادی چهار روز قبل از زمان مراسم عروسیاش در اعتراضات هدف گلوله قرار گرفت و کشته شد. کمپین هنوز موفق به گفتگو با خانواده کهزادی نشده و مستقلا نمیتواند این خبر را تایید کند.,OTHER, مهدی کهزادی کشته شدگان اعتراضات سراسری شهر درود استان لرستان منابع محلی آقای کهزادی مراسم عروسیاش اعتراضات هدف گلوله قرار کشته کمپین موفق گفتگو خانواده کهزادی مستقلا نمیتواند خبر تایید,#مهدی_کهزادی از کشته شدگان #اعتراضات_سراسری در شهر درود استان لرستان به گفته منابع محلی آقای کهزادی چهار روز قبل از زمان مراسم عروسیاش در اعتراضات هدف گلوله قرار گرفت و کشته شد. کمپین هنوز موفق به گفتگو با خانواده کهزادی نشده و مستقلا نمیتواند این خبر را تایید کند.
کویر اگر آدم بود، پسری سبزه و قد بلند بود با چشمان میشی روشن که مژگان بلندش روی صورت آفتاب سوخته اش سایه می انداخت. موقع خندیدن زیبایی چال گونه اش به چاه زنخندانش می چربید.قلب ساده اش همه چیز را باور میکرد ولی در عوض صاف و پر از ستاره بود  …,HAPPY, کویر آدم پسری سبزه قد بلند چشمان میشی روشن مژگان بلندش آفتاب سوخته سایه انداخت موقع خندیدن زیبایی چال گونه چاه زنخندانش چربید قلب ساده باور میکرد عوض صاف پر ستاره,کویر اگر آدم بود، پسری سبزه و قد بلند بود با چشمان میشی روشن که مژگان بلندش روی صورت آفتاب سوخته اش سایه می انداخت. موقع خندیدن زیبایی چال گونه اش به چاه زنخندانش می چربید.قلب ساده اش همه چیز را باور میکرد ولی در عوض صاف و پر از ستاره بود  …
درود بر تو #آرش_کامور و دست مریزاد برای همه زحمتایی که کشیدی! سر کوه بلند ابر است و باران ...,HAPPY, درود آرش کامور دست مریزاد زحمتایی کشیدی کوه بلند ابر باران,درود بر تو #آرش_کامور و دست مریزاد برای همه زحمتایی که کشیدی! سر کوه بلند ابر است و باران ...
قابل توجه آقای #مونسان  #برج_ایفل در #جزیره_کیش اوج خلاقیت مسئولان منطقه آزاد برای جذب #گردشگر! کیش #گردشگر_داخلی شو داره! لابد خواستن یه رقیب برای برج ایفل پاریس بتراشند و گردشگران خارجی فرانسه رو جذب کنند! هزینه:13 میلیارد ریال,SURPRISE, توجه آقای مونسان برج ایفل جزیره کیش اوج خلاقیت مسیولان منطقه آزاد جذب گردشگر کیش گردشگر داخلی لابد رقیب برج ایفل پاریس بتراشند گردشگران خارجی فرانسه جذب هزینه میلیارد ریال,قابل توجه آقای #مونسان  #برج_ایفل در #جزیره_کیش اوج خلاقیت مسئولان منطقه آزاد برای جذب #گردشگر! کیش #گردشگر_داخلی شو داره! لابد خواستن یه رقیب برای برج ایفل پاریس بتراشند و گردشگران خارجی فرانسه رو جذب کنند! هزینه:13 میلیارد ریال
19628b15دوستان تو قسمت دوست به دوست کد من رو وارد کنید تا هم ب شما و هم ب من امتیاز بده با هر تراکنشی که من انجام بدم شما هم امتیاز میگیرید,OTHER, دوستان قسمت دوست دوست کد وارد امتیاز بده تراکنشی بدم امتیاز میگیرید,19628b15دوستان تو قسمت دوست به دوست کد من رو وارد کنید تا هم ب شما و هم ب من امتیاز بده با هر تراکنشی که من انجام بدم شما هم امتیاز میگیرید
تولدتون مبارک باشه آقای وریا غفوری امیدوارم بازم این مدل شادی بعد گل شمارو ببینیم,HAPPY, تولدتون مبارک آقای وریا غفوری امیدوارم بازم مدل شادی گل شمارو ببینیم,تولدتون مبارک باشه آقای وریا غفوری امیدوارم بازم این مدل شادی بعد گل شمارو ببینیم
هیلاری کلینتون زنگ زده ترامپ و پیروزیش رو تبریک گفته اما تلویزیون ایران حتی وسط پخش سخنرانی کاندیدای پیروز داره از قبول نتیجه امتناع میکنه,SURPRISE, هیلاری کلینتون زنگ ترامپ پیروزیش تبریک تلویزیون ایران وسط پخش سخنرانی کاندیدای پیروز قبول نتیجه امتناع,هیلاری کلینتون زنگ زده ترامپ و پیروزیش رو تبریک گفته اما تلویزیون ایران حتی وسط پخش سخنرانی کاندیدای پیروز داره از قبول نتیجه امتناع میکنه
«حس میکنم خوب نیستی» حالم به هم میخوره. دوست ندارم کسی دست بندازه رو شونهم و بخواد تسکینم بده و سنگینی دستش، یه بار مضاعفی رو دوشم بذاره. ولی ضعفی که نتونم پشت سر بذارم، وقتیه که نتونم دست بدازم رو شونهی کسی که برام عزیزه و بگم بیا به من بگو خره. من بدم ولی خوب دوست دارم.,OTHER, حس خوب نیستی حالم میخوره دوست ندارم دست بندازه شونهم بخواد تسکینم بده سنگینی دستش مضاعفی دوشم بذاره ضعفی نتونم پشت بذارم وقتیه نتونم دست بدازم شونهی برام عزیزه بگم خره بدم خوب دوست,«حس میکنم خوب نیستی» حالم به هم میخوره. دوست ندارم کسی دست بندازه رو شونهم و بخواد تسکینم بده و سنگینی دستش، یه بار مضاعفی رو دوشم بذاره. ولی ضعفی که نتونم پشت سر بذارم، وقتیه که نتونم دست بدازم رو شونهی کسی که برام عزیزه و بگم بیا به من بگو خره. من بدم ولی خوب دوست دارم.
 دوست خوب اگر شعبه و برخوردي ناراحت هستيد حتما با شماره بالاي پيج كلي يك تماس بگيريد تا شما را اتصال به بازرسي كنند،حتما پيگيري خواهد شد,OTHER, دوست خوب شعبه برخوردی ناراحت حتما شماره بالای پیج کلی تماس بگیرید اتصال بازرسی حتما پیگیری, دوست خوب اگر شعبه و برخوردي ناراحت هستيد حتما با شماره بالاي پيج كلي يك تماس بگيريد تا شما را اتصال به بازرسي كنند،حتما پيگيري خواهد شد
اخطار به مسئولان در #گام_دوم_انقلاب : وسوسهی مال و مقام و ریاست، حتّی در عَلَویترین حکومت تاریخ یعنی حکومت خود حضرت امیر المؤمنین (علیهالسّلام) کسانی را لغزاند پس خطر بُروز این تهدید در جمهوری اسلامی هم که روزی مدیران و مسئولانش مسابقهی زهد انقلابی و ساده زیستی میدادند,OTHER, اخطار مسیولان گام انقلاب وسوسهی مال مقام ریاست حتّی عَلَویترین حکومت تاریخ حکومت حضرت امیر المومنین علیهالسّلام لغزاند خطر بُروز تهدید جمهوری اسلامی روزی مدیران مسیولانش مسابقهی زهد انقلابی ساده زیستی میدادند,اخطار به مسئولان در #گام_دوم_انقلاب : وسوسهی مال و مقام و ریاست، حتّی در عَلَویترین حکومت تاریخ یعنی حکومت خود حضرت امیر المؤمنین (علیهالسّلام) کسانی را لغزاند پس خطر بُروز این تهدید در جمهوری اسلامی هم که روزی مدیران و مسئولانش مسابقهی زهد انقلابی و ساده زیستی میدادند
حوصلم سر رفته و دوس دارم با دوستام برم بیرون اما میدونم ی چی میگن ک باز اعصابم به هم میریزه و باهاشون بحثم میشه.همین قد اوضا کسشره.,ANGRY, حوصلم دوس دوستام برم میدونم میگن باز اعصابم میریزه باهاشون بحثم قد اوضا کسشره,حوصلم سر رفته و دوس دارم با دوستام برم بیرون اما میدونم ی چی میگن ک باز اعصابم به هم میریزه و باهاشون بحثم میشه.همین قد اوضا کسشره.
72 سال عمر آموزش عالی در کشور 950 موسسه داشته و در 8 سال به 2500 رسیده ،یا قمر بنی هاشم,SURPRISE, سال عمر آموزش عالی کشور موسسه سال رسیده قمر بنی هاشم,72 سال عمر آموزش عالی در کشور 950 موسسه داشته و در 8 سال به 2500 رسیده ،یا قمر بنی هاشم
مسیج جان تو شجاع ترین بانوی  ایرانی هستی ک ندای درونی زنان  ترسو و اسیر را ب گوش جهانیان رساندی و انقلاب سفید را ب چالش کشوندی  و  حقوق سلب شده زنان رو ب دریای آگاهی  کشوندی همه خودشون و موفقیت شون رو مدیون تلاش شما میدونن زنده باد مسیح عزیز,HAPPY, مسیج جان شجاع ترین بانوی ایرانی ندای درونی زنان ترسو اسیر گوش جهانیان رساندی انقلاب سفید چالش کشوندی حقوق سلب زنان دریای آگاهی کشوندی خودشون موفقیت شون مدیون تلاش میدونن زنده باد مسیح عزیز,مسیج جان تو شجاع ترین بانوی  ایرانی هستی ک ندای درونی زنان  ترسو و اسیر را ب گوش جهانیان رساندی و انقلاب سفید را ب چالش کشوندی  و  حقوق سلب شده زنان رو ب دریای آگاهی  کشوندی همه خودشون و موفقیت شون رو مدیون تلاش شما میدونن زنده باد مسیح عزیز
اگه هزار نفر در حق من دعای خیر بکنن حتی یکیش اجابت نمیشه. ولی اگه یه نفر منو نفرین کنه قطعا حداقل سه بار اجابت میشه. #لیلةالرغائب,SURPRISE, نفر دعای خیر بکنن یکیش اجابت نمیشه نفر منو نفرین کنه قطعا حداقل سه اجابت لیلهالرغایب,اگه هزار نفر در حق من دعای خیر بکنن حتی یکیش اجابت نمیشه. ولی اگه یه نفر منو نفرین کنه قطعا حداقل سه بار اجابت میشه. #لیلةالرغائب
در زمان فاجعه #کهریزک از آقای کروبی خواسته بودند تجاوز هایی که ادعا کرده را اثبات کند. آقای کروبی گفته بودند من آلت جرم را چگونه لای پرونده بگذارم و برای آقایان ارسال کنم؟,SURPRISE, فاجعه کهریزک آقای کروبی تجاوز ادعا اثبات آقای کروبی آلت جرم لای پرونده بگذارم آقایان ارسال,در زمان فاجعه #کهریزک از آقای کروبی خواسته بودند تجاوز هایی که ادعا کرده را اثبات کند. آقای کروبی گفته بودند من آلت جرم را چگونه لای پرونده بگذارم و برای آقایان ارسال کنم؟
بی اعتنا شدن به جهان ، بی تو آنچنان کز دیدن تو نیز نه غمگین شوم نه شاد #فاضل_نظری,SAD, اعتنا جهان آنچنان کز دیدن غمگین شوم شاد فاضل نظری,بی اعتنا شدن به جهان ، بی تو آنچنان کز دیدن تو نیز نه غمگین شوم نه شاد #فاضل_نظری
امشب خیلی خستم،حس نیس،الکی غمگین! حوصله فیو ندارم میرم بگیرمش بخوابم,SAD, امشب خستم حس نیس الکی غمگین حوصله فیو ندارم میرم بگیرمش بخوابم,امشب خیلی خستم،حس نیس،الکی غمگین! حوصله فیو ندارم میرم بگیرمش بخوابم
ساعت خواب که بهم بریزه، اعصاب هم بهم میریزه و هر لحظه ممکنه خشونت به خرج بدم و ..,ANGRY, ساعت خواب بهم بریزه اعصاب بهم میریزه لحظه ممکنه خشونت خرج بدم,ساعت خواب که بهم بریزه، اعصاب هم بهم میریزه و هر لحظه ممکنه خشونت به خرج بدم و ..
ولی واقعیت اینه که غم و ناراحتی وقت قبلی نمیگیره ازت و سرزده و بیهوا میاد سراغت.,SAD, واقعیت غم ناراحتی وقت قبلی نمیگیره ازت سرزده بیهوا سراغت,ولی واقعیت اینه که غم و ناراحتی وقت قبلی نمیگیره ازت و سرزده و بیهوا میاد سراغت.
بعد از جستجوهای فراوان یه استارتاپ کوچیک و بی سرو صدا رو برای پرداخت استارتاپم پیدا کرده بودم که از دسترس فتای لعنتی و دادستان مزاحم دور باشه! امروز به پنل #پی_پینگ م رفتم دیدم یکی از فیچرهای خوبش که کد پرداخت تولید میکرد بنا به دلایل امنیتی با فشار پلیس فتا حذف شده . عصبیم عصبی,ANGRY, جستجوهای فراوان استارتاپ کوچیک سرو صدا پرداخت استارتاپم بودم دسترس فتای لعنتی دادستان مزاحم دور پنل پینگ رفتم دیدم فیچرهای خوبش کد پرداخت تولید میکرد بنا دلایل امنیتی فشار پلیس فتا حذف عصبیم عصبی,بعد از جستجوهای فراوان یه استارتاپ کوچیک و بی سرو صدا رو برای پرداخت استارتاپم پیدا کرده بودم که از دسترس فتای لعنتی و دادستان مزاحم دور باشه! امروز به پنل #پی_پینگ م رفتم دیدم یکی از فیچرهای خوبش که کد پرداخت تولید میکرد بنا به دلایل امنیتی با فشار پلیس فتا حذف شده . عصبیم عصبی
هنوز نمیتونم باورم بکنم وقتی داور سوت نزده چرا نه یک نفر بلکه چهار پنج دفاع باید برن دنبال اعتراض به داور که پنالتی نبود؟,SURPRISE, نمیتونم باورم داور سوت نزده نفر دفاع برن دنبال اعتراض داور پنالتی,هنوز نمیتونم باورم بکنم وقتی داور سوت نزده چرا نه یک نفر بلکه چهار پنج دفاع باید برن دنبال اعتراض به داور که پنالتی نبود؟
یه چیز توی زندگی خیلی برام عجیبه که یه دوره ای با بعضی آدما تو یه مکان و زمان بودی و حتی رفاقت هم باهاشون داشتی ولی تو یه زمان و مکان دیگه حتی نمیدونی اگه نگات کرد بهش سلام کنی یا نه!!,SURPRISE, توی زندگی برام عجیبه دوره بعضی آدما مکان بودی رفاقت باهاشون داشتی مکان نمیدونی نگات بهش سلام,یه چیز توی زندگی خیلی برام عجیبه که یه دوره ای با بعضی آدما تو یه مکان و زمان بودی و حتی رفاقت هم باهاشون داشتی ولی تو یه زمان و مکان دیگه حتی نمیدونی اگه نگات کرد بهش سلام کنی یا نه!!
اتوبان پردیس ، اول ورودی بومهن اينو دست به دست كنيد برسه بدست مسئولان,OTHER, اتوبان پردیس ورودی بومهن اینو دست دست برسه بدست مسیولان,اتوبان پردیس ، اول ورودی بومهن اينو دست به دست كنيد برسه بدست مسئولان
بیا... این پولُ بگیر دیگه نرو به عرب اماراتی وطن خودتُ بفروش آفرین پسر! دیگه زر سیاسی هم نزن #رسواییFDD,ANGRY, پولُ نرو عرب اماراتی وطن خودتُ بفروش آفرین پسر زر سیاسی نزن رسوایی,بیا... این پولُ بگیر دیگه نرو به عرب اماراتی وطن خودتُ بفروش آفرین پسر! دیگه زر سیاسی هم نزن #رسواییFDD
درود بر مادرت اوپنهایمر، شیری که خوردی حلالت مرد,HAPPY, درود مادرت اوپنهایمر شیری خوردی حلالت مرد,درود بر مادرت اوپنهایمر، شیری که خوردی حلالت مرد
فروغی دیگر رو ببینید..تلاش میکنه عین فروغ شعرش رو دیکلمه کنه.. آفرین به این دختر خانم با استعداد . #خیزش_دی۹۷,HAPPY, فروغی ببینید تلاش عین فروغ شعرش دیکلمه کنه آفرین دختر خانم استعداد خیزش دی,فروغی دیگر رو ببینید..تلاش میکنه عین فروغ شعرش رو دیکلمه کنه.. آفرین به این دختر خانم با استعداد . #خیزش_دی۹۷
واقعآ ناراحت شدم.این نشون میده که پدرانمون چقدر اشتباه کردن و ما ها چقدر بی اتحادیم متأسفانه باید بگم تازه اولشه ?,SAD, واقعآ ناراحت شدم نشون میده پدرانمون چقدر اشتباه چقدر اتحادیم متاسفانه بگم اولشه,واقعآ ناراحت شدم.این نشون میده که پدرانمون چقدر اشتباه کردن و ما ها چقدر بی اتحادیم متأسفانه باید بگم تازه اولشه ?
ما نه تنها افتخار نمیکنیم بلکه بشدت منزجر ومتنفریم. حالا شما هی افتخار کنید .,HATE, افتخار نمیکنیم بشدت منزجر ومتنفریم حالا هی افتخار,ما نه تنها افتخار نمیکنیم بلکه بشدت منزجر ومتنفریم. حالا شما هی افتخار کنید .
هر کاری در نقطه شروع فقط با یک نفره، درود بر این ارتش تک نفره ،به زودی بیشتر خواهی شد #اعتصاب_سراسری …,HAPPY, کاری نقطه شروع نفره درود ارتش تک نفره زودی اعتصاب سراسری,هر کاری در نقطه شروع فقط با یک نفره، درود بر این ارتش تک نفره ،به زودی بیشتر خواهی شد #اعتصاب_سراسری …
چرا وعده دروغ میدی امنیت اسرائیل؟ آینده اسرائیل؟ شرم بر تو باد بنیامین     …,HATE, وعده دروغ میدی امنیت اسراییل آینده اسراییل شرم باد بنیامین,چرا وعده دروغ میدی امنیت اسرائیل؟ آینده اسرائیل؟ شرم بر تو باد بنیامین     …
حادثه #اتوبوس_دانشگاه_آزاد زنگ خطری جدی برای توجه به ایمنی راه و ناوگان حملونقل عمومی در محیطهای دانشگاهی همچون واحد علوموتحقیقات است. اماکاش این زنگ خطر همانموقع که دانشجویان بارها نگرانیشان را ابراز کرده بودند به گوش مسئولان دانشگاه میرسید تا بهای شنیدنش به قیمت جان نباشد,SAD, حادثه اتوبوس دانشگاه آزاد زنگ خطری جدی توجه ایمنی ناوگان حملونقل عمومی محیطهای دانشگاهی واحد علوموتحقیقات اماکاش زنگ خطر همانموقع دانشجویان بارها نگرانیشان ابراز گوش مسیولان دانشگاه میرسید بهای شنیدنش قیمت جان نباشد,حادثه #اتوبوس_دانشگاه_آزاد زنگ خطری جدی برای توجه به ایمنی راه و ناوگان حملونقل عمومی در محیطهای دانشگاهی همچون واحد علوموتحقیقات است. اماکاش این زنگ خطر همانموقع که دانشجویان بارها نگرانیشان را ابراز کرده بودند به گوش مسئولان دانشگاه میرسید تا بهای شنیدنش به قیمت جان نباشد
بزودی شاخ های توئیتر میرن مدرسه... ما هم اینجا یه نفسی میکشیم...,HAPPY, بزودی شاخ توییتر میرن مدرسه نفسی میکشیم,بزودی شاخ های توئیتر میرن مدرسه... ما هم اینجا یه نفسی میکشیم...
یعنی واقعا آخوند اینطوری عجیبه بهش میگم فلان ادله فقهی رو بیا بحث کنیم میگه من تحقیقاتم فلسفه غربه یک ساعته داره دنبال کسی میگرده تو ادله فقهی بحث کنه باهام، که اگه اون جواب نداد بریم پیش استاد خارجفقه!!!!!,SURPRISE, واقعا آخوند اینطوری عجیبه بهش فلان ادله فقهی بحث میگه تحقیقاتم فلسفه غربه ساعته دنبال میگرده ادله فقهی بحث کنه باهام جواب نداد بریم استاد خارجفقه,یعنی واقعا آخوند اینطوری عجیبه بهش میگم فلان ادله فقهی رو بیا بحث کنیم میگه من تحقیقاتم فلسفه غربه یک ساعته داره دنبال کسی میگرده تو ادله فقهی بحث کنه باهام، که اگه اون جواب نداد بریم پیش استاد خارجفقه!!!!!
محمد صلاح در پاسخ به سؤال یک خبرنگار که از او پرسیده بود آیـا در روز برگزاری فینال لیگ قهرمانان اروپا #روزه خواهی گرفت، پاسخ داد: بله، من برای رضای خدا که من را به ایـن موفقیت رســـانده تمام روزهای ماه رمضان را روزه میگیرم #سلبریتی_واقعی,HAPPY, محمد صلاح پاسخ سوال خبرنگار پرسیده آیـا برگزاری فینال لیگ قهرمانان اروپا روزه پاسخ رضای خدا ایـن موفقیت رسـانده روزهای ماه رمضان روزه میگیرم سلبریتی,محمد صلاح در پاسخ به سؤال یک خبرنگار که از او پرسیده بود آیـا در روز برگزاری فینال لیگ قهرمانان اروپا #روزه خواهی گرفت، پاسخ داد: بله، من برای رضای خدا که من را به ایـن موفقیت رســـانده تمام روزهای ماه رمضان را روزه میگیرم #سلبریتی_واقعی
تسلیت به خانواده کشته شدگان فاجعه تصادف اتوبوس در #سنندج. ننگ بر آخوندهای حاكم كه به جای رسیدگی به مجروحان، نیروهای ضدشورش برای سرکوب مردم به محل میفرستند. تلاش مذبوحانه آنان بجايی نخواهد رسيد و از خشم و نفرت مردم گريزی ندارند #ایران #سنندج_تسلیت #تسلیت_کردستان,HATE, تسلیت خانواده کشته شدگان فاجعه تصادف اتوبوس سنندج ننگ آخوندهای حاکم رسیدگی مجروحان نیروهای ضدشورش سرکوب محل میفرستند تلاش مذبوحانه بجایی رسید خشم نفرت گریزی ایران سنندج تسلیت تسلیت کردستان,تسلیت به خانواده کشته شدگان فاجعه تصادف اتوبوس در #سنندج. ننگ بر آخوندهای حاكم كه به جای رسیدگی به مجروحان، نیروهای ضدشورش برای سرکوب مردم به محل میفرستند. تلاش مذبوحانه آنان بجايی نخواهد رسيد و از خشم و نفرت مردم گريزی ندارند #ایران #سنندج_تسلیت #تسلیت_کردستان
قلبتونو پر کنین پر از محبت به همه خوبی کنین از هیچکس متنفر نباشین اگه این سه تارو انجام بدین حتی اگه غرق در مشکلات باشین حالتون خوب میمونه,HAPPY, قلبتونو پر کنین پر محبت خوبی کنین هیچکس متنفر نباشین سه تارو بدین غرق مشکلات باشین حالتون خوب میمونه,قلبتونو پر کنین پر از محبت به همه خوبی کنین از هیچکس متنفر نباشین اگه این سه تارو انجام بدین حتی اگه غرق در مشکلات باشین حالتون خوب میمونه
انقدر عصبیم که حتی نمیتونم برم از اتاقم بیرون اعتراض کنم به کارش,ANGRY, انقدر عصبیم نمیتونم برم اتاقم اعتراض کارش,انقدر عصبیم که حتی نمیتونم برم از اتاقم بیرون اعتراض کنم به کارش
 فکر کنم شما خودت برنامه رو نصب نکردید اگه میخواید اسکرین شات بدم توی قسمت شارژ فقط شماره کارت میاد,OTHER, فکر خودت برنامه نصب نکردید میخواید اسکرین شات بدم توی قسمت شارژ شماره کارت, فکر کنم شما خودت برنامه رو نصب نکردید اگه میخواید اسکرین شات بدم توی قسمت شارژ فقط شماره کارت میاد
« #زنستیزی راهی برای تحقیر، شرم، کنترل آدمها و همچنین به حاشیه راندن نه تنها #زنان بلکه #مردان نیز هست و این نشان میدهد که چرا مردان باید #فمینیست باشند. من یک فمینیستم چون معتقدم مادامیکه زنان #آزاد نباشند مردان نیز آزاد نخواهند بود.»,OTHER, زنستیزی راهی تحقیر شرم کنترل آدمها حاشیه راندن زنان مردان میدهد مردان فمینیست فمینیستم معتقدم مادامیکه زنان آزاد نباشند مردان آزاد نخواهند,« #زنستیزی راهی برای تحقیر، شرم، کنترل آدمها و همچنین به حاشیه راندن نه تنها #زنان بلکه #مردان نیز هست و این نشان میدهد که چرا مردان باید #فمینیست باشند. من یک فمینیستم چون معتقدم مادامیکه زنان #آزاد نباشند مردان نیز آزاد نخواهند بود.»
عموعلی عزیزم ،اسمتو گوگل کردم واین عکسوپیداکردم احتمالا برای روزای اولی هست که شیمیایی شدی،۱۵سالکه دیگه هیچ دردی نداری ،هیچ تخت بیمارستانی روتجربه نکردی ،راحت بخواب قهرمان من،دوستت دارم و دلتنگتم. #لعنت به جنگ,SAD, عموعلی عزیزم اسمتو گوگل واین عکسوپیداکردم احتمالا روزای اولی شیمیایی شدی سالکه دردی تخت بیمارستانی روتجربه نکردی راحت بخواب قهرمان دوستت دلتنگتم لعنت جنگ,عموعلی عزیزم ،اسمتو گوگل کردم واین عکسوپیداکردم احتمالا برای روزای اولی هست که شیمیایی شدی،۱۵سالکه دیگه هیچ دردی نداری ،هیچ تخت بیمارستانی روتجربه نکردی ،راحت بخواب قهرمان من،دوستت دارم و دلتنگتم. #لعنت به جنگ
کاش بیشتر همدلی کردن یادمون میدادن، حداقل میتونستم از استرسی که نمیزاره نفس بکشم برای عزیزانم صحبت کنم، بدون ترس از قضاوت و سرزنش و نصیحت...,FEAR, کاش همدلی یادمون میدادن حداقل میتونستم استرسی نمیزاره نفس بکشم عزیزانم صحبت ترس قضاوت سرزنش نصیحت,کاش بیشتر همدلی کردن یادمون میدادن، حداقل میتونستم از استرسی که نمیزاره نفس بکشم برای عزیزانم صحبت کنم، بدون ترس از قضاوت و سرزنش و نصیحت...
